Year,Month,Unique Identifier,Request Number,Summary - EN,Summary - FR,owner_org,Organization Name - EN,Organization Name - FR,Number of Informal Requests
2021,9,dd2f6f4bdf333c6da3e0a6f65d662f1e,2A-2021-44360,"I would respectfully request the following statistics related to study permit applications and their chances of approval (both regular study permits and student direct stream study permits): - A breakdown of approval rates by the applicant's highest level of education before applying for a study permit - A breakdown of approval rates by the level of education at the intended school in Canada - A breakdown of approval rates by current employment situation (full-time, part-time, unemployed) - A breakdown of approval rates by whether or not the applicant had travelled to Europe/North America in the past - A breakdown of approval rates by whether or not the applicant had travelled to developing countries in the past - A breakdown of approval rates by student direct stream applicants versus regular study permit applicants - A breakdown of approval rates by whether or not the applicant had relatives in Canada, and if possible, a breakdown of approval rates by relative type (spouse, child, parent, sibling, nephew, niece, uncle, aunt, grandparent, cousin) If you have any questions, comments, or concerns, please do not hesitate to contact the undersigned.","Je demande respectueusement les statistiques suivantes concernant les demandes de permis d’études et les chances qu’elles soient approuvées (à la fois les permis d’études ordinaires et les permis d’études pour les étudiants du Volet direct) : - une ventilation des taux d’approbation selon le plus haut niveau d’éducation du demandeur avant la demande de permis d’études;
- une ventilation des taux d’approbation selon le niveau d’éducation de l’école prévue au Canada;
- une ventilation des taux d’approbation selon la situation d’emploi actuelle (temps plein, temps partiel, chômage); 
- une ventilation des taux d’approbation selon que le demandeur a voyagé ou non en Europe ou en Amérique du Nord dans le passé; 
- une ventilation des taux d’approbation selon que le demandeur a voyagé ou non dans des pays en voie de développement dans le passé; 
- une ventilation des taux d’approbation selon que les demandeurs sont des étudiants du Volet direct ou des demandeurs de permis d’études ordinaires; 
- une ventilation des taux d’approbation selon que le demandeur a ou non de la parenté au Canada, et si possible, une ventilation des taux d’approbation par type de parent (conjoint, enfant, parent, frère ou sœur, neveu, nièce, oncle, tante, grand-parent, cousin). 
Si vous avez des questions, des commentaires ou des préoccupations, n’hésitez pas à contacter le soussigné.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",8
2021,9,081d02e9972c25ee3869586907a82d6b,A-2021-00004,Records that relate to conversations with UFOlogy Research/The Canadian UFO Survey on the subject of UFOs.,Documents concernant des conversations avec UFOlogy Research/The Canadian UFO Survey au sujet des OVNIS.,csa-asc,Canadian Space Agency,Agence spatiale canadienne,7
2021,9,575c1f675abc8e9a38a5b9304cf254ca,A-2020-462,"All threat assessments/reports from July 1, 2020 to present that mention QAnon conspiracy, Proud Boys or other far-right groups and their presence in Canada or on social media.","Tous les rapports et les évaluations de la menace, datés du 1er juillet 2020 à ce jour, qui mentionnent la théorie du complot QAnon, les Proud Boys ou d’autres groupes de l’extrême droite et leur présence au Canada ou dans les médias sociaux. ",csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,7
2021,9,f0fc3ad8ec31c1deebba97167ed6c646,A-2020-01937,"The formal Report of Findings concerning the Command Process Review - Canadian Joint Operations Command Information Operations Directives, conducted by Major-General (retired) Daniel Gosselin as ordered by the Chief of the Defence Staff","Le rapport officiel des constatations concernant l’examen du processus de commandement portant sur les directives relatives aux opérations d’information du Commandement des opérations interarmées du Canada, un examen mené par le major-général (à la retraite) Daniel Gosselin à la demande du chef d’état-major de la défense.",dnd-mdn,National Defence,Défense nationale,7
2021,9,6ea8ce8d8a3a7851ef0841b70dcb0865,A-2021-00013,"Total number of CPP Disability Benefit Appeals received, approved and declined for the period of 2001 to June 28, 2021.","Nombre total d'appels de prestations d'invalidité du RPC reçus, approuvés et rejetés pour la période de 2001 au 28 juin 2021.",atssc-scdata,Administrative Tribunals Support Service of Canada,Service canadien d'appui aux tribunaux administratifs,6
2021,9,ff0505e19cc72b94f84118166e059ec2,A-2021-00007,"Records and communications relating to the cyber security breach at Agronomy company of Canada Ltd  and its partner Sollio Agriculture LP. that occurred on or about May 27, 2020","Dossiers et communications relatifs à l’atteinte à la cybersécurité chez Agronomy Company of Canada Ltd et son partenaire Sollio Agriculture LP, qui a eu lieu le ou vers le 27 mai 2020.",opc-cpvp,Office of the Privacy Commissioner of Canada,Commissariat à la protection de la vie privée du Canada,5
2021,9,05940a77d57c7283f823d7b8bfc0ef1c,A-2019-00036,"am seeking the following briefing note: Briefing Note for the Minister of National Defence: Response to the CSE Commissioner's, Annual Review of the Communications Security Establishment's Cyber Defence Activities under the 2017-18 Cyber Defence Activities Ministerial Authorization 2019-07-02 Ref # 19-2110 Organization: Communications Security Establishment Canada Sector: Policy and Communications Addressee: Minister Action Required: For Signature","Je cherche la note d’information suivante : note d’information au ministre de la Défense nationale en réponse à l’examen annuel du commissaire du CST sur les activités de cyberdéfense du Centre de la sécurité des télécommunications menées en vertu de l’autorisation ministérielle sur les activités de cyberdéfense, datée du 2 juillet 2019 (référence no 19-2110) Organisme : Centre de la sécurité des télécommunications Canada Secteur : Politiques et communications Destinataire : ministre  Mesure requise : Signature ",csec-cstc,Communications Security Establishment Canada,Centre de la sécurité des télécommunications Canada,4
2021,9,06540e8800dab2862443ba32a0eff66a,2A-2021-38201,"""I would like to have information about designated organizations that are approved to invest in or support potential start-ups through the Start-up Visa Program. I want to access information about each designated organization as follows: - Number of immigration applications each designated organization have supported for the years 2019, 2020 to June 29 2021 Please include the name of each designated organizations. - Number of immigration applications accepted, refused, or still under process for each designated organization for the year 2019, 2020 and up to June 29, 2021. Please include the name of each designated organizations. ""","J’aimerais obtenir des renseignements sur les organisations désignées qui sont approuvées pour investir dans des entreprises en démarrage potentielles ou les soutenir par l’intermédiaire du Programme de visa pour démarrage d’entreprise. Je veux accéder aux renseignements suivants sur chaque organisation désignée : - nombre de demandes d’immigration que chaque organisation désignée a appuyées pour les années 2019, 2020 et jusqu’au 29 juin 2021. Veuillez inclure le nom de chaque organisation désignée; - nombre de demandes d’immigration acceptées, refusées ou en cours de traitement pour chaque organisation désignée pour les années 2019, 2020 et jusqu’au 29 juin 2021. Veuillez inclure le nom de chaque organisation désignée.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",4
2021,9,07bf10099d2bdc21a05265f63e6e51b0,A-2021-00010,"Copies of the credit card statements for the defaulted cards referred to in Sessional Paper 8555-432-675, tabled in the House of Commons on June 14, 2021. Limit timeframe of records to January 1, 2017, to June 21, 2021.","Copies des relevés de cartes de crédit pour les cartes en défaut mentionnées dans le document parlementaire 8555-432-675, déposé à la Chambre des communes le 14 juin 2021. Limiter la période de conservation des documents du 1er janvier 2017 au 21 juin 2021.",atssc-scdata,Administrative Tribunals Support Service of Canada,Service canadien d'appui aux tribunaux administratifs,4
2021,8,dd2f6f4bdf333c6da3e0a6f65d662f1e,2A-2021-44360,"I would respectfully request the following statistics related to study permit applications and their chances of approval (both regular study permits and student direct stream study permits): - A breakdown of approval rates by the applicant's highest level of education before applying for a study permit - A breakdown of approval rates by the level of education at the intended school in Canada - A breakdown of approval rates by current employment situation (full-time, part-time, unemployed) - A breakdown of approval rates by whether or not the applicant had travelled to Europe/North America in the past - A breakdown of approval rates by whether or not the applicant had travelled to developing countries in the past - A breakdown of approval rates by student direct stream applicants versus regular study permit applicants - A breakdown of approval rates by whether or not the applicant had relatives in Canada, and if possible, a breakdown of approval rates by relative type (spouse, child, parent, sibling, nephew, niece, uncle, aunt, grandparent, cousin) If you have any questions, comments, or concerns, please do not hesitate to contact the undersigned.","Je demande respectueusement les statistiques suivantes concernant les demandes de permis d’études et les chances qu’elles soient approuvées (à la fois les permis d’études ordinaires et les permis d’études pour les étudiants du Volet direct) : - une ventilation des taux d’approbation selon le plus haut niveau d’éducation du demandeur avant la demande de permis d’études;
- une ventilation des taux d’approbation selon le niveau d’éducation de l’école prévue au Canada;
- une ventilation des taux d’approbation selon la situation d’emploi actuelle (temps plein, temps partiel, chômage); 
- une ventilation des taux d’approbation selon que le demandeur a voyagé ou non en Europe ou en Amérique du Nord dans le passé; 
- une ventilation des taux d’approbation selon que le demandeur a voyagé ou non dans des pays en voie de développement dans le passé; 
- une ventilation des taux d’approbation selon que les demandeurs sont des étudiants du Volet direct ou des demandeurs de permis d’études ordinaires; 
- une ventilation des taux d’approbation selon que le demandeur a ou non de la parenté au Canada, et si possible, une ventilation des taux d’approbation par type de parent (conjoint, enfant, parent, frère ou sœur, neveu, nièce, oncle, tante, grand-parent, cousin). 
Si vous avez des questions, des commentaires ou des préoccupations, n’hésitez pas à contacter le soussigné.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",6
